work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,Software Engineer,Full Time,Data Analyst,99000,USD,99000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,210000,USD,210000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,140000,USD,140000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,210000,USD,210000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,140000,USD,140000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,210000,USD,210000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,140000,USD,140000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,100000,USD,100000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,69000,USD,69000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,210000,USD,210000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,140000,USD,140000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,150075,USD,150075,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,110925,USD,110925,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,100000,USD,100000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,25000,USD,25000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,126500,USD,126500,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,106260,USD,106260,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,220110,USD,220110,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,160080,USD,160080,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,105000,USD,105000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,100000,USD,100000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,170000,USD,170000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,135000,USD,135000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,230000,USD,230000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,140000,USD,140000,United States,100,United States,M
2022,Management Information,Full Time,Data Analyst,135000,USD,135000,United States,100,United States,M
2022,Management Information,Full Time,Data Analyst,50000,USD,50000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,220000,USD,220000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,140000,USD,140000,United States,100,United States,M
2022,Management Information,Full Time,Data Scientist,140000,GBP,172386,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,Data Scientist,70000,GBP,86193,Great Britain ,0,Great Britain ,M
2022,Software Engineer,Full Time,Machine Learning Engineer,220000,USD,220000,United States,100,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,120000,USD,120000,United States,100,United States,M
2022,Management Information,Full Time,Data Scientist,200000,USD,200000,United States,100,United States,M
2022,Management Information,Full Time,Data Scientist,120000,USD,120000,United States,100,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,120000,USD,120000,United Arab Emirates ,100,AE,S
2022,Software Engineer,Full Time,Machine Learning Engineer,65000,USD,65000,United Arab Emirates ,100,AE,S
2022,EX,Full Time,Data Engineer,324000,USD,324000,United States,100,United States,M
2022,EX,Full Time,Data Engineer,216000,USD,216000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,210000,USD,210000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,100000,USD,100000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,185100,USD,185100,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,104890,USD,104890,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,105000,USD,105000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,80000,USD,80000,United States,100,United States,M
2022,Management Information,Full Time,Machine Learning Developer,100000,CAD,76814,CA,100,CA,M
2020,Software Engineer,Full Time,Machine Learning Manager,157000,CAD,117104,CA,50,CA,L
2022,EX,Full Time,Director of Data Science,250000,CAD,192037,CA,50,CA,L
2022,Management Information,Full Time,Machine Learning Engineer,120000,USD,120000,United States,100,United States,S
2022,Management Information,Full Time,Business Data Analyst,1400000,INR,17805,IN,100,IN,M
2022,Management Information,Full Time,Data Scientist,2400000,INR,30523,IN,100,IN,L
2022,Management Information,Full Time,Machine Learning Infrastructure Engineer,53000,EUR,55685,Portugal,50,PT,L
2022,Management Information,Part Time,Data Engineer,50000,EUR,52533,DE,50,DE,L
2022,EN,Full Time,Data Scientist,1400000,INR,17805,IN,100,IN,M
2022,Management Information,Full Time,Applied Machine Learning Scientist,75000,USD,75000,BO,100,United States,L
2022,Management Information,Full Time,Applied Data Scientist,157000,USD,157000,United States,100,United States,L
2022,Management Information,Full Time,Business Data Analyst,90000,CAD,69133,CA,50,CA,L
2022,EN,Full Time,Data Engineer,65000,USD,65000,United States,100,United States,S
2022,Software Engineer,Full Time,Machine Learning Engineer,65000,EUR,68293,IE,100,IE,S
2021,Management Information,Full Time,Data Scientist,109000,USD,109000,United States,50,United States,L
2022,Management Information,Full Time,Data Scientist,88000,CAD,67597,CA,100,CA,M
2022,EN,Full Time,Computer Vision Engineer,10000,USD,10000,Portugal,100,LU,M
2022,Management Information,Full Time,Data Analyst,20000,USD,20000,GR,100,GR,S
2021,Software Engineer,Full Time,Head of Data,87000,EUR,102839,SI,100,SI,L
2022,Software Engineer,Full Time,Head of Data,200000,USD,200000,MY,100,United States,M
2022,EN,Full Time,Data Scientist,66500,CAD,51081,CA,100,CA,L
2022,Management Information,Full Time,Data Scientist,78000,USD,78000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,135000,USD,135000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,115000,USD,115000,United States,100,United States,M
2022,Management Information,Full Time,Machine Learning Engineer,121000,AUD,83864,Australia ,100,AU,L
2022,EN,Full Time,Data Scientist,40000,USD,40000,JP,100,MY,L
2022,Management Information,Full Time,Head of Data,30000,EUR,31520,EE,100,EE,S
2022,Software Engineer,Full Time,Machine Learning Engineer,57000,EUR,59888,NL,100,NL,L
2020,EN,Full Time,Data Engineer,48000,EUR,54742,PK,100,DE,L
2022,Software Engineer,Full Time,Research Scientist,85000,EUR,89306,FR,50,FR,L
2022,EN,Full Time,Data Scientist,120000,AUD,83171,Australia ,50,AU,M
2022,Software Engineer,Full Time,Data Scientist,165000,USD,165000,United States,100,United States,M
2022,Management Information,Full Time,Machine Learning Scientist,153000,USD,153000,United States,50,United States,M
2022,Software Engineer,Full Time,Data Scientist,100000,USD,100000,BR,100,United States,M
2022,Software Engineer,Full Time,Machine Learning Developer,100000,CAD,76814,CA,100,CA,M
2022,Management Information,Full Time,Data Scientist,150000,PLN,33609,PL,100,PL,L
2022,Management Information,Full Time,Principal Data Analyst,75000,USD,75000,CA,100,CA,S
2020,Management Information,Full Time,Product Data Analyst,20000,USD,20000,HN,0,HN,S
2022,EN,CT,Applied Machine Learning Scientist,29000,EUR,30469,TN,100,CZ,M
2021,Management Information,Full Time,Research Scientist,69999,USD,69999,CZ,50,CZ,L
2022,EN,Full Time,Data Engineer,52800,EUR,55475,PK,100,DE,M
2022,Management Information,Full Time,Research Scientist,59000,EUR,61989,AT,0,AT,L
2022,Software Engineer,Full Time,Data Science Manager,152500,USD,152500,United States,100,United States,M
2022,EN,Full Time,Research Scientist,120000,USD,120000,United States,100,United States,L
2022,Management Information,Full Time,Data Scientist,135000,USD,135000,United States,100,United States,L
2022,Software Engineer,Full Time,Data Analytics Lead,405000,USD,405000,United States,100,United States,L
2021,Software Engineer,Full Time,Data Engineer,150000,USD,150000,United States,0,United States,L
2021,Software Engineer,Full Time,Data Science Manager,240000,USD,240000,United States,0,United States,L
2021,Management Information,Full Time,Data Analyst,135000,USD,135000,United States,100,United States,L
2021,EN,Full Time,Data Scientist,80000,USD,80000,United States,100,United States,M
2022,Software Engineer,Full Time,Applied Data Scientist,380000,USD,380000,United States,100,United States,L
2022,Management Information,Full Time,Data Scientist,115000,CHF,120402,CH,0,CH,L
2022,Software Engineer,Full Time,Applied Data Scientist,177000,USD,177000,United States,100,United States,L
2022,Management Information,Full Time,Data Engineer,62000,EUR,65141,FR,100,FR,M
2022,Management Information,Full Time,Data Scientist,48000,USD,48000,Russian Federation ,100,United States,S
2022,EN,Full Time,Data Analytics Engineer,20000,USD,20000,PK,0,PK,M
2021,Software Engineer,Full Time,Principal Data Scientist,220000,USD,220000,United States,0,United States,L
2021,Management Information,Full Time,ML Engineer,8500000,JPY,77364,JP,50,JP,S
2021,Management Information,Full Time,ML Engineer,7000000,JPY,63711,JP,50,JP,S
2022,EN,Full Time,Computer Vision Software Engineer,150000,USD,150000,Australia ,100,AU,S
2021,Management Information,Full Time,Data Analyst,90000,USD,90000,United States,100,United States,M
2022,Management Information,FL,Data Scientist,100000,USD,100000,CA,100,United States,M
2021,EN,Full Time,Data Scientist,100000,USD,100000,United States,0,United States,S
2022,EN,Part Time,Data Scientist,100000,USD,100000,DZ,50,DZ,M
2022,Software Engineer,Full Time,Research Scientist,144000,USD,144000,United States,50,United States,L
2022,Software Engineer,Full Time,Principal Data Scientist,148000,EUR,155499,DE,100,DE,M
2021,Software Engineer,Full Time,Computer Vision Engineer,24000,USD,24000,BR,100,BR,M
2021,Management Information,Full Time,Applied Machine Learning Scientist,38400,USD,38400,VN,100,United States,M
2022,EN,Full Time,Financial Data Analyst,100000,USD,100000,United States,50,United States,L
2021,Management Information,Full Time,Data Scientist,82500,USD,82500,United States,100,United States,S
2021,EN,Full Time,Data Scientist,42000,EUR,49646,FR,50,FR,M
2021,Software Engineer,Full Time,Lead Data Scientist,3000000,INR,40570,IN,50,IN,L
2022,EN,Full Time,Data Engineer,120000,USD,120000,United States,100,United States,M
2022,Software Engineer,Full Time,Lead Machine Learning Engineer,80000,EUR,84053,DE,0,DE,M
2021,EN,Full Time,Machine Learning Engineer,20000,USD,20000,IN,100,IN,S
2022,EN,Full Time,Computer Vision Engineer,125000,USD,125000,United States,0,United States,M
2021,Management Information,Full Time,Data Scientist,700000,INR,9466,IN,0,IN,S
2021,Software Engineer,Full Time,Machine Learning Scientist,120000,USD,120000,United States,50,United States,S
2021,EN,Part Time,Data Analyst,8760,EUR,10354,ES,50,ES,M
2021,EN,Full Time,Applied Data Scientist,80000,GBP,110037,Great Britain ,0,Great Britain ,L
2022,EN,Full Time,ML Engineer,20000,EUR,21013,Portugal,100,PT,L
2021,EN,Full Time,Data Analyst,50000,USD,50000,United States,100,United States,M
2021,Software Engineer,Full Time,Principal Data Engineer,200000,USD,200000,United States,100,United States,M
2021,Management Information,Full Time,Big Data Engineer,60000,USD,60000,ES,50,RO,M
2021,Management Information,Full Time,Data Engineer,200000,USD,200000,United States,100,United States,L
2021,EN,Full Time,Machine Learning Developer,100000,USD,100000,IQ,50,IQ,S
2021,Management Information,Full Time,Data Engineer,100000,USD,100000,United States,100,United States,L
2021,Software Engineer,Full Time,Machine Learning Engineer,70000,EUR,82744,Belgium,50,BE,M
2020,Management Information,Full Time,Data Engineer,51999,EUR,59303,DE,100,DE,S
2021,Management Information,Full Time,Research Scientist,53000,EUR,62649,FR,50,FR,M
